,article_id,Reference_paper_id,Reference _paper_doi,Reference _paper_title,Reference _paper_venue,Reference _paper_year,Intent,Is_influential
775,10.1016/j.ijmedinf.2017.08.007,1c35e34307ceda0a98fd024189c2289344a401ae,10.1016/J.IJINFOMGT.2013.12.007,The role of the professional association,,2014,,False
776,10.1016/j.ijmedinf.2017.08.007,1fea4d6bb8ddf0193b596a2bec7c8f284cbda0cd,10.1016/J.PROTCY.2014.10.171,"Exploring the Determinants of PAS, EDMS, and PACS Adoption in European Hospitals",,2014,,False
777,10.1016/j.ijmedinf.2017.08.007,2feaed5e51e6e98b4165b65974aeb74a07ed9db4,10.1136/amiajnl-2012-001377,Understanding differences in electronic health record (EHR) use: linking individual physicians’ perceptions of uncertainty and EHR use patterns in ambulatory care,J. Am. Medical Informatics Assoc.,2013,,False
778,10.1016/j.ijmedinf.2017.08.007,5c0c195b7311c05287672b20a52d5a63c149f4d0,10.1016/j.ijinfomgt.2013.12.007,"The role of the professional association: A grounded theory study of Electronic Medical Records usage in Ontario, Canada",Int. J. Inf. Manag.,2014,,False
779,10.1016/j.ijmedinf.2017.08.007,7d16273d4b36e3d3ae85f74325272a5e2d7c3138,10.1016/j.ijmedinf.2013.11.001,Exploring nurses' confirmed expectations regarding health IT: A phenomenological study,Int. J. Medical Informatics,2014,,False
780,10.1016/j.ijmedinf.2017.08.007,a0394351e1f9c4f89b8467f95cb6ac48c779a4af,10.1111/1475-6773.12135,Clinical benefits of electronic health record use: national findings.,Health services research,2014,,False
781,10.1016/j.ijmedinf.2017.08.007,d9fcc2bd9337d4385ca385a9068ff95e32115493,10.17705/1CAIS.03439,Critical Success Factors for the Implementation of Integrated Healthcare Information Systems Projects: An Organizational Fit Perspective,CAIS,2014,background,False
782,10.1016/j.ijmedinf.2017.08.007,f3ef161eea5efee306b9579b3e3a0362ef771af3,10.1016/j.ijmedinf.2014.06.011,Electronic health records implementation: An evaluation of information system impact and contingency factors,Int. J. Medical Informatics,2014,background,False
783,10.1016/j.ijmedinf.2017.08.007,1d336a2fdb26a9a4bba767b7fb68e12463086dbb,10.1007/978-3-319-17272-9_7,User-Centered Design and Evaluation of Clinical Information Systems: A Usability Engineering Perspective,,2015,,False
784,10.1016/j.ijmedinf.2017.08.007,337add3ca4224d5d4244772ae3b95bba6f06cf97,10.1177/0018720815576827,Usability and Safety in Electronic Medical Records Interface Design,Hum. Factors,2015,background,False
785,10.1016/j.ijmedinf.2017.08.007,44186b19b401a66018c0aeb97d9396e04ef61d2c,,Are Electronic Health Records the Future of Dental Practice?,Journal of the California Dental Association,2015,,False
786,10.1016/j.ijmedinf.2017.08.007,563ce2dffbffd72e946b41ea7f6f28a2bb5ff7d6,10.1186/1472-6947-15-S3-S6,A pilot study for development of a novel tool for clinical decision making to identify fallers among ophthalmic patients,BMC Medical Informatics and Decision Making,2015,,False
787,10.1016/j.ijmedinf.2017.08.007,6a633c2b7db9dd4f6d38e8321565341bb221ae11,10.1016/j.ijmedinf.2015.07.005,Electronic health record usage behaviors in primary care medical practices: A survey of family physicians in Canada,Int. J. Medical Informatics,2015,,False
788,10.1016/j.ijmedinf.2017.08.007,77b69594b817490dc5e5ef5c1cce213811f3e30a,10.1186/s12911-015-0202-2,Patient and public views about the security and privacy of Electronic Health Records (EHRs) in the UK: results from a mixed methods study,BMC Medical Informatics and Decision Making,2015,background,False
789,10.1016/j.ijmedinf.2017.08.007,886ada385dcaf36b280c326b95cf433032bef5b5,10.1002/asi.23181,A taxonomy of antecedents to user adoption of health information systems: A synthesis of thirty years of research,J. Assoc. Inf. Sci. Technol.,2015,,False
790,10.1016/j.ijmedinf.2017.08.007,b6fc1b518a6ffa3102b155727200309f10f93181,,Patient Care Information Systems Successful Design And Implementation,,2016,,False
791,10.1016/j.adaj.2017.01.026,9e463eefadbcd336c69270a299666e4104d50159,10.1177/001316446002000104,A Coefficient of Agreement for Nominal Scales,,1960,,False
792,10.1016/j.adaj.2017.01.026,bb256c78e4e8b331f3568787c0b52f1747c7c80a,10.1056/NEJM196803142781105,Medical records that guide and teach.,The New England journal of medicine,1968,,False
793,10.1016/j.adaj.2017.01.026,ca1497129dcae80e5c5bf9d75e72b007b7b7f783,10.1037/028657,Focus Groups: A Practical Guide for Applied Research,,1989,methodology,False
794,10.1016/j.adaj.2017.01.026,e529910d0c5dcccf08cac1d82512d40c706a893e,,AIDS Education and Training Centers fact sheet. U.S. Department of Health and Human Services Health Resources and Services Administration.,Dental assistant,1995,background,False
795,10.1016/j.adaj.2017.01.026,bf339168d0aa61b5258e235ff64cc43ef467e943,10.1177/00220345960750090301,Poor Oral Health and Coronary Heart Disease,Journal of dental research,1996,,False
796,10.1016/j.adaj.2017.01.026,8bf046fc50c883044aa7f4b2fd4b12e4e62c8871,10.1128/CMR.13.4.547-558.2000,Systemic diseases caused by oral infection.,Clinical microbiology reviews,2000,background,False
797,10.1016/j.adaj.2017.01.026,e3d24d3c9c5fe3422395c9971af82ab8798d010c,10.1111/J.0887-378X.2004.00318.X,Using electronic health records to help coordinate care.,The Milbank quarterly,2004,background,False
798,10.1016/j.adaj.2017.01.026,0f142812b9cd3697a1f4279d65d1172cd55bae28,,Systemic effects of periodontitis: epidemiology of periodontal disease and cardiovascular disease.,Journal of periodontology,2005,,False
799,10.1016/j.adaj.2017.01.026,0812a21f842d921e6a99c14ff6c6989619884d44,10.14219/JADA.ARCHIVE.2006.0404,Periodontal disease and diabetes. A two-way street.,Journal of the American Dental Association,2006,,False
800,10.1016/j.adaj.2017.01.026,e5136e9306bf1b0e3d4be0cea384ee9a969a44fa,10.1191/1478088706qp063oa,Using thematic analysis in psychology,,2006,methodology,False
801,10.1016/j.adaj.2017.01.026,3bbce41b99cc33e296ec1c01d04ad7f82e46820a,,Marshfield Clinic: Health Information Technology Paves the Way for Population Health Management,,2009,methodology,False
802,10.1016/j.adaj.2017.01.026,824efb03c75a7260ea14d571bb72635d9b08f420,10.1186/1472-6947-10-7,How information systems should support the information needs of general dentists in clinical settings: suggestions from a qualitative study,BMC Medical Informatics Decis. Mak.,2010,,False
803,10.1016/j.adaj.2017.01.026,c08195431894378c10d7eae7c280ade051855471,,Integrating medical and dental records. A new frontier in health information management.,Journal of AHIMA,2010,background,False
804,10.1016/j.adaj.2017.01.026,c5ab7e136d408c243166b89cb98273a82ae80fee,10.1056/NEJMp0912825,Launching HITECH.,The New England journal of medicine,2010,methodology,False
805,10.1016/j.adaj.2017.01.026,0c4ad33c82f8b94af284f7f495b8c0ed2ef17022,10.1016/j.jbi.2011.08.005,TURF: Toward a unified framework of EHR usability,J. Biomed. Informatics,2011,background,False
806,10.1016/j.adaj.2017.01.026,3cf81f9186bb5d92efbc4148e674176406711bce,10.1002/J.0022-0337.2011.75.1.TB05024.X,The development of a dental diagnostic terminology.,Journal of dental education,2011,,False
807,10.1016/j.adaj.2017.01.026,583808372ef8b0647e7b76ddaf6c6527a131eb70,10.3399/bjgp11X601244,Electronic health records: research into design and implementation.,The British journal of general practice : the journal of the Royal College of General Practitioners,2011,result,False
808,10.1016/j.adaj.2017.01.026,8455979ec844af0dd86bdc55699de2ce8cee5e7b,,The problem list beyond meaningful use. Part I: The problems with problem lists.,Journal of AHIMA,2011,background,False
809,10.1016/j.adaj.2017.01.026,8d380f3092cf2dffa9bfbff43cfd0c7a3fa2df1d,10.3233/978-1-60750-806-9-387,Medical Providers' Dental Information Needs: a Baseline Survey,MIE,2011,background,False
810,10.1016/j.adaj.2017.01.026,76c6451e569641320549fa8c3966e536651bdc3a,10.1002/14651858.CD003811.pub2,Antibiotics to prevent complications following tooth extractions.,The Cochrane database of systematic reviews,2012,background,False
811,10.1016/j.adaj.2017.01.026,7f5b01d0ff90d54ee151f53b67aa9f3467af8b91,,Using electronic health records to improve quality and efficiency: the experiences of leading hospitals.,Issue brief,2012,background,False
812,10.1016/j.adaj.2017.01.026,dd8d5adea4ddbf635211f7f63bb9fb8d799d35ee,10.1007/978-1-4471-2185-5_6,An Integrated Medical-Dental Electronic Health Record Environment: A Marshfield Experience,Integration of Medical and Dental Care and Patient Data,2012,methodology background,False
813,10.1016/j.adaj.2017.01.026,a9f2a5537207640b6e19a361d92bf6cf14ac321f,10.1016/j.ijmedinf.2012.05.018,Detection and characterization of usability problems in structured data entry interfaces in dentistry,Int. J. Medical Informatics,2013,background,False
814,10.1016/j.adaj.2017.01.026,b5d6bc6c7ca742d571eb98676156422d5cd05e5c,,Impact of electronic health record systems on information integrity: quality and safety implications.,Perspectives in health information management,2013,result,False
815,10.1016/j.adaj.2017.01.026,b794425baf4a7f8398d4dd4230c8083c7d915692,10.3402/qhw.v9.26152,"What can ""thematic analysis"" offer health and wellbeing researchers?",International journal of qualitative studies on health and well-being,2014,methodology,False
816,10.1016/j.adaj.2017.01.026,4cc3f2b2df756d1248825835c064cc7b7e499a71,10.1016/j.oooo.2015.02.484,"World Workshop on Oral Medicine VI: Utilization of Oral Medicine-specific software for support of clinical care, research, and education: current status and strategy for broader implementation.","Oral surgery, oral medicine, oral pathology and oral radiology",2015,background,False
817,10.1016/j.adaj.2017.01.026,060a84c8c0d84ffe8f843f3464d51695e2bf341a,10.4338/ACI-2015-09-LE-0124,An EHR with Teeth,Appl. Clin. Inform.,2016,background,False
818,10.1016/j.adaj.2017.01.026,92228fcbff1cdc5c2a58448d8f114c436138b13d,,Moderating Focus Groups A Practical Guide For Group Facilitation,,2016,methodology,False
819,10.1016/j.adaj.2017.01.026,99596a4aa98d8b52c700ab205de1850b98b0b8b4,10.1016/j.jebdp.2016.07.001,Clinical documentation of dental care in an era of electronic health record use.,The journal of evidence-based dental practice,2016,,False
820,10.1016/j.adaj.2017.01.026,eadb7a9e7f9e9816c0d9631ff10e31b01834b873,,Marshfield Clinic Health System: Integrated Care Case Study.,Journal of the California Dental Association,2016,methodology,False
821,10.3121/cmr.2017.1380,5f9895704403949f186d25de7c4389c4e34452eb,10.2196/JMIR.7.4.E47,An Internet-Based Patient-Provider Communication System: Randomized Controlled Trial,Journal of medical Internet research,2005,,False
822,10.3121/cmr.2017.1380,d7a095abc09ae979cd3aca937a1b0bb92c60a8b1,10.1197/jamia.M2025,"White Paper: Personal Health Records: Definitions, Benefits, and Strategies for Overcoming Barriers to Adoption",J. Am. Medical Informatics Assoc.,2006,,False
823,10.3121/cmr.2017.1380,1c812679557bb4500007de08e884ba693e62a9fb,10.1007/s11606-007-0273-6,Interest in the Use of Computerized Patient Portals: Role of the Provider–Patient Relationship,Journal of General Internal Medicine,2007,,False
824,10.3121/cmr.2017.1380,b6fbb3a44a8e946b4a231118a737a396517c83de,10.1111/j.1365-2648.2007.04569.x,The qualitative content analysis process.,Journal of advanced nursing,2008,,False
825,10.3121/cmr.2017.1380,5d90790632e202d710e6dc76645718be1c463f90,10.1038/sj.bdj.2008.1151,A preliminary model of work during initial examination and treatment planning appointments,BDJ,2009,background,False
826,10.3121/cmr.2017.1380,7ca4b92995b7f3832199196ff12e7e5100137aa0,10.1186/1472-6963-9-160,Response rates in postal surveys of healthcare professionals between 1996 and 2005: An observational study,BMC health services research,2009,,False
827,10.3121/cmr.2017.1380,9011bba0535604bf535bfdda3ebc9fb82e6f2471,10.1097/ACM.0b013e3181e19330,The social history matters!,Academic medicine : journal of the Association of American Medical Colleges,2010,,False
828,10.3121/cmr.2017.1380,c5ab7e136d408c243166b89cb98273a82ae80fee,10.1056/NEJMp0912825,Launching HITECH.,The New England journal of medicine,2010,,False
829,10.3121/cmr.2017.1380,08a45f0d7503a6eb6bc0f7324fd6ffad03d6f661,10.1002/J.0022-0337.2011.75.5.TB05086.X,Evaluating a dental diagnostic terminology in an electronic health record.,Journal of dental education,2011,,False
830,10.3121/cmr.2017.1380,77f9919ef2eb2085619caf0d9a875fb31752dd03,10.1056/NEJMsr1112158,Implementation of the federal health information technology initiative.,The New England journal of medicine,2011,,False
831,10.3121/cmr.2017.1380,e2a8849badedb0d0dcd7e453315bf3a6d85641a5,10.1111/j.1752-7325.2012.00322.x,Federal supports for state oral health plans.,Journal of public health dentistry,2012,,False
832,10.3121/cmr.2017.1380,185c4eb2332fccd3af25f318aaaee1e07812c59a,,Providers' acceptance factors and their perceived barriers to electronic health record adoption,,2013,,False
833,10.3121/cmr.2017.1380,45103351468490e07040dc786854936a72cf7652,10.14219/JADA.ARCHIVE.2013.0013,Electronic dental record use and clinical information management patterns among practitioner-investigators in The Dental Practice-Based Research Network.,Journal of the American Dental Association,2013,,False
834,10.3121/cmr.2017.1380,51125bd8b5e1cf4425d09be51bb47e06bb0259f7,10.1002/J.0022-0337.2013.77.4.TB05486.X,"""Meaningful use"" of EHR in dental school clinics: how to benefit from the U.S. HITECH Act's financial and quality improvement incentives.",Journal of dental education,2013,,False
835,10.3121/cmr.2017.1380,5f5f482caf7eb9af4d8adab15a889546794f8202,10.1377/hlthaff.2013.0308,"Adoption of electronic health records grows rapidly, but fewer than half of US hospitals had at least a basic system in 2012.",Health affairs,2013,,False
836,10.3121/cmr.2017.1380,a9f2a5537207640b6e19a361d92bf6cf14ac321f,10.1016/j.ijmedinf.2012.05.018,Detection and characterization of usability problems in structured data entry interfaces in dentistry,Int. J. Medical Informatics,2013,,False
837,10.3121/cmr.2017.1380,c3f7ed9880ccb44931f12e1e07eb89feb4aa5906,10.1177/2158244014522633,Qualitative Content Analysis,,2014,,False
838,10.3121/cmr.2017.1380,de55d622c51acd5567ffb57810006895bdfb6640,10.31478/201407B,After Visit Summaries: A Tool Whose Time Has Come for Use in Dentistry,,2014,,False
839,10.3121/cmr.2017.1380,14c0ab1e1fd0ec0a011dda981fdf4464fd717ad5,10.1016/j.adaj.2015.02.007,Attitudes toward and beliefs about the use of a dental diagnostic terminology: A survey of dental care providers in a dental practice.,Journal of the American Dental Association,2015,,False
840,10.3121/cmr.2017.1380,060a84c8c0d84ffe8f843f3464d51695e2bf341a,10.4338/ACI-2015-09-LE-0124,An EHR with Teeth,Appl. Clin. Inform.,2016,,False
841,10.3121/cmr.2017.1380,de8f0cec6e709ae7c0dc499343c6f0f815517460,10.2196/medinform.5525,Adoption Factors of the Electronic Health Record: A Systematic Review,JMIR medical informatics,2016,,False
842,10.3121/cmr.2017.1380,4331f6012f496ab0be6f3850e49838a15a03ded5,10.3121/cmr.2017.1323,Statistical Application and Cost Saving in a Dental Survey,Clinical Medicine & Research,2017,,False
843,10.3121/cmr.2017.1380,2819b9bb45638ab4e349c43f7bbc8c16667a0826,10.1007/978-3-319-98298-4,Integration of Medical and Dental Care and Patient Data,Health Informatics,2019,,False
844,10.1016/j.adaj.2017.04.017,9e463eefadbcd336c69270a299666e4104d50159,10.1177/001316446002000104,A Coefficient of Agreement for Nominal Scales,,1960,,False
845,10.1016/j.adaj.2017.04.017,465ab6f613de7f21b97ff22081765606815fbabf,10.1016/S1070-3241(16)30396-0,Choosing and evaluating clinical performance measures.,The Joint Commission journal on quality improvement,1998,,False
846,10.1016/j.adaj.2017.04.017,2b78a95be01f0d7f9faa592d81ce40e4330c1afc,10.1136/BMJ.323.7322.1192,Crossing the Quality Chasm: A New Health System for the 21st Century,BMJ : British Medical Journal,2001,,False
